sample,time_s,ecg_mV
1781,7.124,0.07565455367194797
1782,7.128,0.08830556527138159
1783,7.132,0.022108320680825924
1784,7.136,0.06003115679950366
1785,7.14,0.089805710466356
1786,7.144,0.12754541261903837
1787,7.148,0.13449507645762382
1788,7.152,0.043794633026886284
1789,7.156,0.033649837021102504
1790,7.16,0.11054111186887952
1791,7.164,0.14219060413461485
1792,7.168,0.13639845318422686
1793,7.172,0.08793830095286453
1794,7.176,0.09991719583173864
1795,7.18,0.14281123134413679
1796,7.184,0.17316904398184818
1797,7.188,0.15256795212611074
1798,7.192,0.08407440974877048
1799,7.196,0.12941273507846912
1800,7.2,0.1774807442730693
1801,7.204,0.20737380752502066
1802,7.208,0.17456478092375036
1803,7.212,0.16905142712303642
1804,7.216,0.16767496448782293
1805,7.22,0.22178886731566622
1806,7.224,0.2197553552579332
1807,7.228,0.2274582418618887
1808,7.232,0.21273997696129213
1809,7.236,0.19664007744809195
1810,7.24,0.21789887796289628
1811,7.244,0.28791180858489185
1812,7.248,0.28728058146558666
1813,7.252,0.24635581135682233
1814,7.256,0.24492617789832535
1815,7.26,0.2783213494709787
1816,7.264,0.3513310634103555
1817,7.268,0.3039291114945191
1818,7.272,0.276173625630879
1819,7.276,0.2815310337468714
1820,7.28,0.33723805008453384
1821,7.284,0.3339851270766785
1822,7.288,0.33025582164846695
1823,7.292,0.2809691359609058
1824,7.296,0.3097636136803274
1825,7.3,0.32582350342612504
1826,7.304,0.3750246833943035
1827,7.308,0.3830315085926454
1828,7.312,0.3194955738977141
1829,7.316,0.32270646476832215
1830,7.32,0.34580282740393437
1831,7.324,0.3950828066399134
1832,7.328,0.3764832904448811
1833,7.332,0.3111604933084166
1834,7.336,0.3038845145639692
1835,7.34,0.35423243151836975
1836,7.344,0.3703034785486251
1837,7.348,0.31914659593718353
1838,7.352,0.30807023531292366
1839,7.356,0.2565422371901257
1840,7.36,0.3267304206899175
1841,7.364,0.3444784278988434
1842,7.368,0.3095597156550175
1843,7.372,0.2566591396893851
1844,7.376,0.227666913545035
1845,7.38,0.2669905020228163
1846,7.384,0.27125842355328394
1847,7.388,0.25919547614437194
1848,7.392,0.21917063440452925
1849,7.396,0.1702997234333127
1850,7.4,0.1922982698161743
1851,7.404,0.2049592278607943
1852,7.408,0.18450177406164506
1853,7.412,0.11970640047523834
1854,7.416,0.14336051553016074
1855,7.42,0.18664677001724428
1856,7.424,0.20389042304486246
1857,7.428,0.1274230294224782
1858,7.432,0.12010023611860757
1859,7.436,0.11179132238444911
1860,7.44,0.10347549407893182
1861,7.444,0.13940028544543007
1862,7.448,0.08168342418750349
1863,7.452,0.07482571891444276
1864,7.456,0.031886402448579806
1865,7.46,0.0820034662983796
1866,7.464,0.07805297469974692
1867,7.468,0.09802497226797087
1868,7.472,0.06070783306915746
1869,7.476,0.010944939214620857
1870,7.48,0.03367281920405939
1871,7.484,0.04472781995647503
1872,7.488,0.06242654819478735
1873,7.492,0.012281701769459311
1874,7.496,-0.02095110547089491
1875,7.5,0.045583228455336876
1876,7.504,0.0600205458152022
1877,7.508,0.03366316493734002
1878,7.512,-0.000274500951147727
1879,7.516,0.01429907835777142
1880,7.52,0.037366187161878325
1881,7.524,0.05585392752190639
1882,7.528,0.055198775040038936
1883,7.532,-0.019230185689835935
1884,7.536,-0.011524386168805459
1885,7.54,0.02296472590046142
1886,7.544,0.044477883421854464
1887,7.548,0.0476094428550173
1888,7.552,-0.01563818136190044
1889,7.556,-0.005092096874626249
1890,7.56,0.029262728708600888
1891,7.564,0.0007182223502036136
1892,7.568,0.0628743482396322
1893,7.572,-0.05326602828988995
1894,7.576,-0.02054851053045642
1895,7.58,0.04434547537596689
1896,7.584,0.05594355097741603
1897,7.588,0.02545669809832126
1898,7.592,-0.005641774809388132
1899,7.596,0.02358856635110664
1900,7.6,0.00799399272500282
1901,7.604,0.10077015755273441
1902,7.608,0.07167370656925885
1903,7.612,0.015288249745040762
1904,7.616,0.01900478866360701
1905,7.62,0.05009613310637463
1906,7.624,0.12296714219748978
1907,7.628,0.1134889385362845
1908,7.632,0.03371396920310667
1909,7.636,0.04991852865004121
1910,7.64,0.07979640062450778
1911,7.644,0.15627870152956466
1912,7.648,0.09975739344505048
1913,7.652,0.1148733714001774
1914,7.656,0.07498587915314327
1915,7.66,0.08940981357546655
1916,7.664,0.13197260212797213
1917,7.668,0.11664142384307467
1918,7.672,0.06566559515334122
1919,7.676,0.0753600655866512
1920,7.68,0.08170828604839814
1921,7.684,0.09388948129144759
1922,7.688,0.10886759099996465
1923,7.692,0.036716833930532454
1924,7.696,0.036958910143190526
1925,7.7,0.06100726749716244
1926,7.704,0.08821903665494213
1927,7.708,0.12021809269695528
1928,7.712,0.03696927159847278
1929,7.716,0.020544177310315954
1930,7.72,0.010415130759551784
1931,7.724,0.05705625508231838
1932,7.728,0.05338774010890801
1933,7.732,-0.016365081670622394
1934,7.736,-0.00022656645597064068
1935,7.74,-0.010475847164315212
1936,7.744,0.03417450255863359
1937,7.748,0.01135627038156869
1938,7.752,-0.020571501103631686
1939,7.756,-0.051652395877799726
1940,7.76,-0.015200269272519273
1941,7.764,0.015593939278122824
1942,7.768,-0.00886602037030484
1943,7.772,-0.030526313025803983
1944,7.776,-0.04987221930432565
1945,7.78,-0.024433947015078547
1946,7.784,0.000885205052271831
1947,7.788,0.008427998863978325
1948,7.792,-0.05347832847721465
1949,7.796,-0.07062989248378271
1950,7.8,-0.03509919458558114
1951,7.804,0.01838659180838648
1952,7.808,-0.061838588007880765
1953,7.812,-0.08226207493057419
1954,7.816,-0.16258953389485575
1955,7.82,-0.10894292802534913
1956,7.824,-0.060412116682233535
1957,7.828,-0.0865073881362464
1958,7.832,-0.10563865470130833
1959,7.836,-0.07723349252816557
1960,7.84,0.051442223586934656
1961,7.844,0.19724043279107226
1962,7.848,0.3240360161373327
1963,7.852,0.4637730428189547
1964,7.856,0.6360449969703745
1965,7.86,0.8051992252972344
1966,7.864,0.9386002537959707
1967,7.868,0.9419410874596398
1968,7.872,0.876448790128072
1969,7.876,0.7395784295611161
1970,7.88,0.5937359489268239
1971,7.884,0.44966429318435874
1972,7.888,0.23901058310791662
1973,7.892,0.04587160234667194
1974,7.896,-0.09458296471592222
1975,7.9,-0.16324077729363573
1976,7.904,-0.20417420477245884
1977,7.908,-0.20833354648642596
1978,7.912,-0.3154547934126421
1979,7.916,-0.32983622066197343
1980,7.92,-0.2580175973634778
1981,7.924,-0.1975442691006685
1982,7.928,-0.2034244787052491
1983,7.932,-0.1615591407271758
1984,7.936,-0.16198400773493615
1985,7.94,-0.11863666026050644
1986,7.944,-0.02224513591854408
1987,7.948,-0.029560486295028957
1988,7.952,-0.0941575874198885
1989,7.956,-0.045086083510036415
1990,7.96,-0.02714048101953699
1991,7.964,-0.0023564447909954177
1992,7.968,0.016703747147438476
1993,7.972,-0.0473822456573987
1994,7.976,-0.06056563235255511
1995,7.98,-0.03553657703894771
1996,7.984,0.023517526432736656
1997,7.988,0.012640604617212213
1998,7.992,-0.032741303428642725
1999,7.996,-0.05550191760616254
